race,circuit,driver,grid,actual_stops,actual_comp,actual_pits,p1_stops,p1_comp,p1_pits,set1,ord1,stop1,set_topk,ord_topk,in_short,pit_err_first,pit_err_all,shown,field_shown
2025R21,São Paulo,TSU,17,2,MEDIUM-MEDIUM-MEDIUM,"[24, 47]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,VER,19,3,HARD-MEDIUM-MEDIUM-SOFT,"[7, 34, 54]",1,MEDIUM-HARD,[30],0,0,0,0,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,OCO,20,2,HARD-MEDIUM-MEDIUM,"[8, 47]",1,MEDIUM-HARD,[30],0,0,0,1,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R23,Lusail,PIA,1,2,MEDIUM-MEDIUM-HARD,"[24, 42]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,3,"[3, 3]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,NOR,2,2,MEDIUM-MEDIUM-HARD,"[25, 44]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,4,"[4, 5]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,VER,3,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,RUS,4,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,ANT,5,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,HAD,6,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,SAI,7,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,ALO,8,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,GAS,9,2,MEDIUM-HARD-MEDIUM,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,LEC,10,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,LAW,12,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,ALB,14,2,HARD-MEDIUM-MEDIUM,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,0,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,TSU,15,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,OCO,16,1,MEDIUM-HARD,[34],2,MEDIUM-HARD-HARD,"[21, 39]",0,0,0,0,0,0,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,HAM,17,2,SOFT-MEDIUM-MEDIUM,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,0,0,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,STR,18,3,MEDIUM-MEDIUM-MEDIUM-SOFT,"[7, 24, 49]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,0,0,0,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,BOR,19,2,MEDIUM-MEDIUM-SOFT,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,0,0,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,COL,20,2,HARD-MEDIUM-MEDIUM,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,0,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R20,Mexico City,NOR,1,1,SOFT-MEDIUM,[34],1,MEDIUM-HARD,[28],0,0,1,1,0,1,6,[6],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,LEC,2,1,SOFT-MEDIUM,[31],1,MEDIUM-HARD,[28],0,0,1,1,0,1,3,[3],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,HAM,3,2,SOFT-MEDIUM-SOFT,"[23, 47]",1,MEDIUM-HARD,[28],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,RUS,4,2,SOFT-MEDIUM-SOFT,"[25, 48]",1,MEDIUM-HARD,[28],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,VER,5,1,MEDIUM-SOFT,[37],1,MEDIUM-HARD,[28],0,0,1,1,1,1,9,[9],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,ANT,6,2,SOFT-MEDIUM-SOFT,"[22, 47]",1,MEDIUM-HARD,[28],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,PIA,7,2,SOFT-MEDIUM-SOFT,"[24, 47]",1,MEDIUM-HARD,[28],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,HAD,8,1,MEDIUM-SOFT,[34],1,MEDIUM-HARD,[28],0,0,1,1,1,1,6,[6],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,BEA,9,2,SOFT-MEDIUM-SOFT,"[24, 48]",1,MEDIUM-HARD,[28],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,TSU,10,1,MEDIUM-SOFT,[36],1,MEDIUM-HARD,[28],0,0,1,1,1,1,8,[8],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,OCO,11,1,SOFT-MEDIUM,[27],1,MEDIUM-HARD,[28],0,0,1,1,0,1,1,[1],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,SAI,12,3,MEDIUM-SOFT-SOFT-SOFT,"[17, 46, 56]",1,MEDIUM-HARD,[28],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,BOR,16,1,MEDIUM-SOFT,[37],1,MEDIUM-HARD,[28],0,0,1,1,1,1,9,[9],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,ALB,17,1,HARD-SOFT,[41],1,MEDIUM-HARD,[28],0,0,1,0,0,1,13,[13],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,GAS,18,1,MEDIUM-SOFT,[33],1,MEDIUM-HARD,[28],0,0,1,1,1,1,5,[5],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,STR,19,2,SOFT-MEDIUM-SOFT,"[26, 43]",1,MEDIUM-HARD,[28],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R20,Mexico City,COL,20,1,HARD-SOFT,[48],1,MEDIUM-HARD,[28],0,0,1,0,0,1,20,[20],"[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-SOFT"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD""]"
2025R24,Yas Island,VER,1,1,MEDIUM-HARD,[23],1,MEDIUM-HARD,[22],1,1,1,1,1,1,1,[1],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,NOR,2,2,MEDIUM-HARD-HARD,"[16, 40]",1,MEDIUM-HARD,[22],0,0,0,1,1,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,PIA,3,1,HARD-MEDIUM,[41],1,MEDIUM-HARD,[22],1,0,1,1,0,1,19,[19],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,RUS,4,1,MEDIUM-HARD,[14],1,MEDIUM-HARD,[22],1,1,1,1,1,1,8,[8],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,LEC,5,2,MEDIUM-HARD-MEDIUM,"[16, 39]",1,MEDIUM-HARD,[22],0,0,0,1,1,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,ALO,6,1,MEDIUM-HARD,[16],1,MEDIUM-HARD,[22],1,1,1,1,1,1,6,[6],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,BOR,7,1,MEDIUM-HARD,[15],1,MEDIUM-HARD,[22],1,1,1,1,1,1,7,[7],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,OCO,8,1,MEDIUM-HARD,[19],1,MEDIUM-HARD,[22],1,1,1,1,1,1,3,[3],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,HAD,9,1,MEDIUM-HARD,[14],1,MEDIUM-HARD,[22],1,1,1,1,1,1,8,[8],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,TSU,10,1,HARD-MEDIUM,[32],1,MEDIUM-HARD,[22],1,0,1,1,0,1,10,[10],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,BEA,11,1,MEDIUM-HARD,[14],1,MEDIUM-HARD,[22],1,1,1,1,1,1,8,[8],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
2025R24,Yas Island,SAI,12,1,MEDIUM-HARD,[18],1,MEDIUM-HARD,[22],1,1,1,1,1,1,4,[4],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT""]"
